"","Shape","Rate","EB","n","type","N","Crowdsourcing_completion_times.queue_queueingTime.mean","sd","se","ci"
"87","0.484071",0.497797,"4",40,"Simulation",10,12.4857533333333,0.830076858288837,0.262493350518954,0.593801213063352
"88","0.484071",0.497797,"4",42,"Simulation",10,11.6111633333333,0.975653284139325,0.30852865845037,0.697940314642026
"89","0.484071",0.497797,"4",44,"Simulation",10,10.4365433333333,1.1158566522665,0.352864856341264,0.798235762272149
"90","0.484071",0.497797,"4",46,"Simulation",10,10.0770216666667,0.707784556877094,0.223821129242461,0.506318570701416
"91","0.484071",0.497797,"4",48,"Simulation",10,9.59027333333333,0.899424882986791,0.284423121446869,0.643409801446458
"92","0.484071",0.497797,"4",50,"Simulation",10,9.04774666666667,0.494349605436336,0.156327071358438,0.353636404212756
"95","0.484071",0.497797,"5",10,"Simulation",10,524.509205,184.592363694453,58.3732307948647,132.049422158276
"96","0.484071",0.497797,"5",12,"Simulation",10,209.278548333333,52.6606818083622,16.6527697651819,37.6711824047357
"97","0.484071",0.497797,"5",14,"Simulation",10,130.067853333333,20.1054275820016,6.35789444906968,14.3825564682779
"98","0.484071",0.497797,"5",16,"Simulation",10,96.1421216666667,11.3978503752753,3.60431676156749,8.15353097917352
"99","0.484071",0.497797,"5",18,"Simulation",10,72.238125,10.7063323793931,3.3856395705692,7.65884880521616
"100","0.484071",0.497797,"5",20,"Simulation",10,61.066225,6.61359721245057,2.09140307182843,4.73108243923485
"101","0.484071",0.497797,"5",22,"Simulation",10,46.9042433333333,3.35822873638419,1.06196517108032,2.40233211840157
"102","0.484071",0.497797,"5",24,"Simulation",10,40.820825,1.8940283578784,0.598944356384425,1.35490626591259
"103","0.484071",0.497797,"5",26,"Simulation",10,34.4285783333333,2.07760344983257,0.656995897609428,1.4862279757062
"104","0.484071",0.497797,"5",28,"Simulation",10,30.7762366666667,2.27834630270496,0.720476361517113,1.62983076183273
"105","0.484071",0.497797,"5",30,"Simulation",10,26.5051666666667,2.86686304604058,0.906581696525641,2.05083027845723
"106","0.484071",0.497797,"5",32,"Simulation",10,25.0097533333333,1.34491162910844,0.425298399963027,0.962091821802978
"107","0.484071",0.497797,"5",34,"Simulation",10,22.4809716666667,2.61794427360371,0.827866669198274,1.87276451556877
"108","0.484071",0.497797,"5",36,"Simulation",10,19.9886533333333,1.62930603993779,0.51523180916727,1.16553532760922
"109","0.484071",0.497797,"5",38,"Simulation",10,18.83845,1.74437920642344,0.551621139533509,1.24785371194664
"110","0.484071",0.497797,"5",40,"Simulation",10,16.8737066666667,1.17080716520645,0.370241734289743,0.837544991190371
"111","0.484071",0.497797,"5",42,"Simulation",10,16.6116866666667,1.26227510948473,0.399166437971016,0.902977216804779
"112","0.484071",0.497797,"5",44,"Simulation",10,14.92793,0.684242250203071,0.216376398196052,0.489477419039675
"113","0.484071",0.497797,"5",46,"Simulation",10,13.1843933333333,0.998647768024466,0.315800152720078,0.714389577488492
"114","0.484071",0.497797,"5",48,"Simulation",10,13.06193,0.584736792734797,0.184910009674376,0.418295502857975
"115","0.484071",0.497797,"5",50,"Simulation",10,12.0447616666667,0.980160058957682,0.30995382578312,0.701164267131991
"119","0.484071",0.497797,"6",12,"Simulation",10,444.235206666667,146.836283568606,46.4337099231151,105.040349497869
"120","0.484071",0.497797,"6",14,"Simulation",10,222.934743333333,44.6331094359798,14.1142284873249,31.9286030699726
"121","0.484071",0.497797,"6",16,"Simulation",10,148.576525,17.3251467855721,5.47869246391527,12.3936634000145
"122","0.484071",0.497797,"6",18,"Simulation",10,113.615496666667,14.809206257103,4.68308221116627,10.5938679679626
"123","0.484071",0.497797,"6",20,"Simulation",10,84.3150083333333,9.56107531943798,3.0234774889846,6.83958125826564
"124","0.484071",0.497797,"6",22,"Simulation",10,67.0203216666667,6.16539536525772,1.94966920296601,4.41045815257664
"125","0.484071",0.497797,"6",24,"Simulation",10,56.2713366666667,5.15757426881889,1.63096818909452,3.68950637125619
"126","0.484071",0.497797,"6",26,"Simulation",10,49.2943683333333,3.02610174097901,0.956937393289455,2.16474277857918
"127","0.484071",0.497797,"6",28,"Simulation",10,39.6475016666667,3.5211690398223,1.11349141923066,2.51889258972698
"128","0.484071",0.497797,"6",30,"Simulation",10,37.5332083333333,2.64136746914405,0.835273733996973,1.88952046025846
"129","0.484071",0.497797,"6",32,"Simulation",10,31.8880433333333,2.57551988243678,0.814450898754931,1.8424159343659
"130","0.484071",0.497797,"6",34,"Simulation",10,30.4259016666667,2.29730652082935,0.726472108937781,1.64339408480672
"131","0.484071",0.497797,"6",36,"Simulation",10,27.00123,2.80086844312022,0.885712370674965,2.00362058350135
"132","0.484071",0.497797,"6",38,"Simulation",10,24.2666866666667,1.80793574055135,0.571719480336551,1.2933193175546
"133","0.484071",0.497797,"6",40,"Simulation",10,22.3588583333333,1.34392769096181,0.424987251401021,0.961387954854742
"134","0.484071",0.497797,"6",42,"Simulation",10,20.01076,1.88212124514658,0.595178996725531,1.34638843058971
"135","0.484071",0.497797,"6",44,"Simulation",10,19.33548,1.16651053084312,0.368883019203636,0.834471364126133
"136","0.484071",0.497797,"6",46,"Simulation",10,17.4343666666667,1.67695298094748,0.530299094880299,1.19961989590887
"137","0.484071",0.497797,"6",48,"Simulation",10,16.2157916666667,1.47681807110385,0.467010879438465,1.05645200602641
"138","0.484071",0.497797,"6",50,"Simulation",10,15.0995433333333,1.17251610139777,0.37078214736379,0.838767490496697
"140","0.484071",2.00885,"1",8,"Simulation",10,138.610997333333,25.4543412762679,8.04936947722438,18.2089388189124
"141","0.484071",2.00885,"1",10,"Simulation",10,46.4637148333333,3.14258461240701,0.99377251150036,2.2480696050825
"142","0.484071",2.00885,"1",12,"Simulation",10,27.4022351666667,1.15504249287272,0.365256507175661,0.826267623966075
"143","0.484071",2.00885,"1",14,"Simulation",10,19.8529181666667,0.759537238962007,0.240186764283553,0.543340209233363
"144","0.484071",2.00885,"1",16,"Simulation",10,15.09668,0.840746660193143,0.265867438138995,0.601433929540937
"145","0.484071",2.00885,"1",18,"Simulation",10,11.6848613333333,0.620049295106127,0.196076803411726,0.443556545296411
"146","0.484071",2.00885,"1",20,"Simulation",10,9.90033766666667,0.337704696835769,0.106791601853769,0.241579387060197
"147","0.484071",2.00885,"1",22,"Simulation",10,8.32595616666667,0.490247430342514,0.155029849692709,0.35070188492989
"148","0.484071",2.00885,"1",24,"Simulation",10,7.15025033333333,0.351292610031637,0.111088477288529,0.251299594602591
"149","0.484071",2.00885,"1",26,"Simulation",10,6.19099366666667,0.193571440209271,0.0612126641020397,0.13847266655239
"150","0.484071",2.00885,"1",28,"Simulation",10,5.53009816666667,0.239951839394227,0.0758794341232674,0.171651205411024
"151","0.484071",2.00885,"1",30,"Simulation",10,5.01114416666667,0.18671321309591,0.0590439022631455,0.133566586424132
"152","0.484071",2.00885,"1",32,"Simulation",10,4.46881416666667,0.180258115795187,0.0570026212643164,0.128948887991347
"153","0.484071",2.00885,"1",34,"Simulation",10,4.06029616666667,0.2068031932244,0.0653969117985005,0.14793809244986
"154","0.484071",2.00885,"1",36,"Simulation",10,3.67529433333333,0.154113986625421,0.0487351217025056,0.110246504639165
"155","0.484071",2.00885,"1",38,"Simulation",10,3.34138316666667,0.10496992303633,0.0331944042607381,0.0750909593632479
"156","0.484071",2.00885,"1",40,"Simulation",10,3.16709483333333,0.0827586539596678,0.0261705842602263,0.0592019746388849
"157","0.484071",2.00885,"1",42,"Simulation",10,2.93611816666667,0.103677470029104,0.0327856947335813,0.0741663941788862
"158","0.484071",2.00885,"1",44,"Simulation",10,2.73269683333333,0.0955415289784346,0.0302128842706834,0.0683462925617196
"159","0.484071",2.00885,"1",46,"Simulation",10,2.47137366666667,0.157459809927705,0.0497931639308742,0.112639962444612
"160","0.484071",2.00885,"1",48,"Simulation",10,2.34179016666667,0.0645397255665353,0.0204092532352453,0.0461689383934725
"161","0.484071",2.00885,"1",50,"Simulation",10,2.16207933333333,0.0902608025790942,0.0285429719584738,0.0645686884634098
"166","0.484071",2.00885,"2",14,"Simulation",10,748.38041,434.735122748001,137.475316675656,310.990772325787
"167","0.484071",2.00885,"2",16,"Simulation",10,137.350001666667,27.3012405675095,8.6334103141518,19.5301309815344
"168","0.484071",2.00885,"2",18,"Simulation",10,74.1483766666667,10.2095509765327,3.22854349734396,7.30347279792221
"169","0.484071",2.00885,"2",20,"Simulation",10,47.9367466666667,5.68033829482817,1.79628068919341,4.06346922745496
"170","0.484071",2.00885,"2",22,"Simulation",10,34.3798783333333,3.25584019708488,1.02958707203197,2.32908776972156
"171","0.484071",2.00885,"2",24,"Simulation",10,27.7079033333333,2.65675275561988,0.840138988768753,1.90052643118927
"172","0.484071",2.00885,"2",26,"Simulation",10,22.539335,1.48131306442716,0.468432321135358,1.05966753054254
"173","0.484071",2.00885,"2",28,"Simulation",10,18.5218466666667,1.1146363984128,0.352478978191135,0.797362845250868
"174","0.484071",2.00885,"2",30,"Simulation",10,15.94176,0.95421522581273,0.301749349158012,0.682604451567494
"175","0.484071",2.00885,"2",32,"Simulation",10,14.2829766666667,0.890639178170014,0.281644837639776,0.637124886831957
"176","0.484071",2.00885,"2",34,"Simulation",10,12.4258766666667,0.457495298242048,0.14467271612629,0.327272421046558
"177","0.484071",2.00885,"2",36,"Simulation",10,11.202515,0.793134290602174,0.250811084868475,0.567374092144409
"178","0.484071",2.00885,"2",38,"Simulation",10,10.083525,0.436024004835984,0.137882896978998,0.311912783028407
"179","0.484071",2.00885,"2",40,"Simulation",10,9.00983833333333,0.313894745574664,0.0992622341574996,0.22454677399474
"180","0.484071",2.00885,"2",42,"Simulation",10,8.19823166666667,0.250543017233703,0.0792286586309322,0.179227677620857
"181","0.484071",2.00885,"2",44,"Simulation",10,7.63086333333333,0.472544048492235,0.149431548799252,0.338037648464257
"182","0.484071",2.00885,"2",46,"Simulation",10,7.01750666666667,0.322183545782275,0.101883382930113,0.230476224465467
"183","0.484071",2.00885,"2",48,"Simulation",10,6.510465,0.332883578937957,0.10526703051124,0.238130567077499
"184","0.484071",2.00885,"2",50,"Simulation",10,5.98054,0.295948015559456,0.0935869798174832,0.211708456738771
"193","0.484071",2.00885,"3",22,"Simulation",10,337.247903333333,115.967660394354,36.6721941767058,82.9582667323617
"194","0.484071",2.00885,"3",24,"Simulation",10,136.839096666667,30.9697763934421,9.79350320293919,22.1544434194161
"195","0.484071",2.00885,"3",26,"Simulation",10,83.7538033333333,12.1869961391073,3.85386656352575,8.71805185114827
"196","0.484071",2.00885,"3",28,"Simulation",10,59.5065066666667,7.77921344924019,2.46000329042137,5.56491406393385
"197","0.484071",2.00885,"3",30,"Simulation",10,46.1468533333333,6.6236474532299,2.09458123701801,4.73827194838302
"198","0.484071",2.00885,"3",32,"Simulation",10,37.2969333333333,3.83518331584178,1.21279145223369,2.74352487065089
"199","0.484071",2.00885,"3",34,"Simulation",10,30.447225,2.31104345372722,0.730816108539996,1.65322089462206
"200","0.484071",2.00885,"3",36,"Simulation",10,27.2846266666667,2.66145919556208,0.841627295757568,1.90389321550447
"201","0.484071",2.00885,"3",38,"Simulation",10,22.649445,1.21207085734002,0.383290459470747,0.867063258323966
"202","0.484071",2.00885,"3",40,"Simulation",10,20.3406066666667,1.2222616246982,0.386513063066421,0.874353294130779
"203","0.484071",2.00885,"3",42,"Simulation",10,18.19199,1.04130750069324,0.3292903446808,0.744906511859961
"204","0.484071",2.00885,"3",44,"Simulation",10,15.7899033333333,0.721422698381983,0.228133888263174,0.516074709411543
"205","0.484071",2.00885,"3",46,"Simulation",10,14.3745783333333,0.724267334138012,0.229033441073434,0.51810963924459
"206","0.484071",2.00885,"3",48,"Simulation",10,13.5603133333333,0.869001348569043,0.274802355123608,0.621646115996686
"207","0.484071",2.00885,"3",50,"Simulation",10,12.09744,0.674894689462139,0.21342043994524,0.482790576909668
"219","0.484071",2.00885,"4",28,"Simulation",10,534.55442,196.205898500933,62.0457529622765,140.357244484822
"220","0.484071",2.00885,"4",30,"Simulation",10,307.31565,111.218646256423,35.1704240450857,79.5610266722408
"221","0.484071",2.00885,"4",32,"Simulation",10,136.449158333333,25.9506676560335,8.20632165951289,18.5639893222931
"222","0.484071",2.00885,"4",34,"Simulation",10,92.2760466666667,8.84661584492994,2.79754556545136,6.32848773914014
"223","0.484071",2.00885,"4",36,"Simulation",10,69.4963566666667,8.99699280234139,2.84509893475399,6.43606093412327
"224","0.484071",2.00885,"4",38,"Simulation",10,55.3578283333333,5.72425763735076,1.81016920476425,4.09488723243418
"225","0.484071",2.00885,"4",40,"Simulation",10,45.00888,3.09459213676869,0.978595958143637,2.2137378562
"226","0.484071",2.00885,"4",42,"Simulation",10,37.491985,3.91809148370191,1.23900931694065,2.80283380109101
"227","0.484071",2.00885,"4",44,"Simulation",10,33.1514566666667,3.43402081446952,1.08593273061502,2.45655050487777
"228","0.484071",2.00885,"4",46,"Simulation",10,29.7735866666667,3.00754955681798,0.951070677537482,2.15147134551876
"229","0.484071",2.00885,"4",48,"Simulation",10,25.7279483333333,2.98920161323984,0.945268548328764,2.13834601736977
"230","0.484071",2.00885,"4",50,"Simulation",10,22.7034616666667,1.3207689020399,0.417663799316589,0.944821155265534
"246","0.484071",2.00885,"5",36,"Simulation",10,449.774201666667,324.167315414012,102.510705969049,231.895327771384
"247","0.484071",2.00885,"5",38,"Simulation",10,232.902316666667,69.1847114682848,21.8781267501352,49.4917611364253
"248","0.484071",2.00885,"5",40,"Simulation",10,129.9027,26.1047746007741,8.25505455437589,18.6742307894714
"249","0.484071",2.00885,"5",42,"Simulation",10,95.2621033333333,15.7779083181959,4.98941269988157,11.2868356771934
"250","0.484071",2.00885,"5",44,"Simulation",10,82.788145,14.6265040884269,4.62530671251938,10.4631707098643
"251","0.484071",2.00885,"5",46,"Simulation",10,65.8912916666667,8.99895823073615,2.84572045778453,6.43746691689866
"252","0.484071",2.00885,"5",48,"Simulation",10,51.669475,6.16071480475853,1.94818907977565,4.40710988129973
"253","0.484071",2.00885,"5",50,"Simulation",10,45.3945366666667,5.40071393485718,1.70785570251589,3.86343801047208
"273","0.484071",2.00885,"6",44,"Simulation",10,386.239078333333,161.480537195397,51.0646295324994,115.51621746258
"274","0.484071",2.00885,"6",46,"Simulation",10,213.5906,61.7232202883446,19.5185960631484,44.154131892016
"275","0.484071",2.00885,"6",48,"Simulation",10,130.095235,18.8920087623382,5.97417772648473,13.5145289357969
"276","0.484071",2.00885,"6",50,"Simulation",10,104.833283333333,12.7006014934673,4.01628283734929,9.08546298833318
"277","1",0.497797,"1",6,"Simulation",10,18.9797381666667,1.38422003716949,0.437728810029853,0.990211362972167
"278","1",0.497797,"1",8,"Simulation",10,13.3290115,0.872040306754213,0.275763358081523,0.623820055721403
"279","1",0.497797,"1",10,"Simulation",10,10.6271028333333,0.935808838303499,0.295928738355528,0.669437315148793
"280","1",0.497797,"1",12,"Simulation",10,8.402373,0.351351205672692,0.111107006857198,0.25134151139908
"281","1",0.497797,"1",14,"Simulation",10,6.786287,0.354719838449138,0.112172262074625,0.25375128611939
"282","1",0.497797,"1",16,"Simulation",10,6.19831933333333,0.499570324879414,0.157978007804923,0.357371081920498
"283","1",0.497797,"1",18,"Simulation",10,5.03671766666667,0.403165575522692,0.127492149282434,0.288407278699795
"284","1",0.497797,"1",20,"Simulation",10,4.663241,0.490371071373128,0.155068948419608,0.350790332395001
"285","1",0.497797,"1",22,"Simulation",10,3.98917516666667,0.384763799091103,0.121672996630731,0.27524344084733
"286","1",0.497797,"1",24,"Simulation",10,3.51346866666667,0.274481843292789,0.0867987801166626,0.196352482163055
"287","1",0.497797,"1",26,"Simulation",10,3.36124083333333,0.312850005269407,0.0989318582647005,0.223799411802429
"288","1",0.497797,"1",28,"Simulation",10,3.00581233333333,0.196516261567885,0.0621438983815928,0.140579264848124
"289","1",0.497797,"1",30,"Simulation",10,2.8058925,0.232866733317485,0.0736389268566271,0.166582825849492
"290","1",0.497797,"1",32,"Simulation",10,2.651075,0.16380499308403,0.0517996870253665,0.117179033035138
"291","1",0.497797,"1",34,"Simulation",10,2.289036,0.261460853157933,0.0826811814949896,0.187037826947509
"292","1",0.497797,"1",36,"Simulation",10,2.18047433333333,0.143295906123838,0.0453141442728999,0.102507716043012
"293","1",0.497797,"1",38,"Simulation",10,2.0294835,0.157481981919489,0.0498001753303039,0.112655823332054
"294","1",0.497797,"1",40,"Simulation",10,1.7761155,0.0932543118324268,0.0294896027022059,0.0667101159808684
"295","1",0.497797,"1",42,"Simulation",10,1.752525,0.145271235954263,0.0459387984123214,0.103920781878776
"296","1",0.497797,"1",44,"Simulation",10,1.6312715,0.161674600797003,0.0511259978317004,0.115655042200187
"297","1",0.497797,"1",46,"Simulation",10,1.49549333333333,0.147872579424581,0.0467614154465827,0.10578167089507
"298","1",0.497797,"1",48,"Simulation",10,1.53812933333333,0.151951402152704,0.0480512524458758,0.108699484901863
"299","1",0.497797,"1",50,"Simulation",10,1.32730516666667,0.0898312271636904,0.0284071282845249,0.0642613887233655
"300","1",0.497797,"2",6,"Simulation",10,46.21779,2.48253867241023,0.785047658426693,1.7759011836479
"301","1",0.497797,"2",8,"Simulation",10,32.5500383333333,2.27902772536142,0.720691846281477,1.63031822223591
"302","1",0.497797,"2",10,"Simulation",10,22.877405,1.33391949840047,0.421822383025482,0.954228525189702
"303","1",0.497797,"2",12,"Simulation",10,18.5583533333333,1.57979113738666,0.499573822148982,1.1301145001208
"304","1",0.497797,"2",14,"Simulation",10,15.2461116666667,1.24303945119425,0.393083588721955,0.889216855805794
"305","1",0.497797,"2",16,"Simulation",10,11.700415,1.11502604898017,0.352602196519579,0.797641584475147
"306","1",0.497797,"2",18,"Simulation",10,10.4042983333333,0.730932918188786,0.231141283827008,0.522877910827639
"307","1",0.497797,"2",20,"Simulation",10,9.53664,0.793689056655263,0.250986517298105,0.567770947871685
"308","1",0.497797,"2",22,"Simulation",10,8.54213166666667,0.631932891198421,0.199834726456238,0.452057557828799
"309","1",0.497797,"2",24,"Simulation",10,7.77953833333333,0.525173434377565,0.166074421924608,0.375686443114323
"310","1",0.497797,"2",26,"Simulation",10,6.68315666666667,0.423417430491996,0.133896348137074,0.302894583010804
"311","1",0.497797,"2",28,"Simulation",10,5.98210166666667,0.447069281056991,0.141375720003406,0.319814097651459
"312","1",0.497797,"2",30,"Simulation",10,5.80372333333333,0.361951483192409,0.114459108936417,0.258924493128015
"313","1",0.497797,"2",32,"Simulation",10,5.076275,0.298558495028535,0.0944124859082228,0.213575881254871
"314","1",0.497797,"2",34,"Simulation",10,4.75012,0.287833031568179,0.0910207965586593,0.205903346898769
"315","1",0.497797,"2",36,"Simulation",10,4.35226666666667,0.378864853669061,0.119807586298063,0.271023589501728
