"","mechanism","parameter","connected.count","relative.disconnected.time","waiting.time"
"395","Size",4,4,0.001727184555367,158.04300500804
"396","Size",4,7,0.0060694220091051,217.34068119663
"397","Size",4,11,0.0042529816225015,75.676132996602
"398","Size",4,6,0.0015833835846239,136.68832389706
"399","Size",4,7,0.0033115001776637,154.97905449679
"400","Size",4,12,0.0024179920794883,192.63548290436
"401","Intervall",4,5,0.0023256076630242,120.77521680436
"402","Intervall",4,18,0.0035315010775693,95.951672185395
"403","Intervall",4,16,0.0024449325741933,66.929128118793
"404","Intervall",4,6,0.0013760741833745,194.14880174376
"405","Intervall",4,15,0.0031236123892882,69.629991556707
"406","Intervall",4,26,0.0068634015570727,88.343940898888
"407","Intervall",4,18,0.0040060478353896,79.657428757851
"408","Intervall",4,18,0.0045699120768242,82.664938459718
"409","Intervall",4,9,0.0015762418118218,98.448034077762
"410","Intervall",4,17,0.0032643967962139,127.70612422275
"411","Intervall",4,9,0.0054942510914098,97.083650104742
"412","Intervall",4,6,0.0017359058951675,192.22163073437
"413","Intervall",4,4,0.0022005912114042,191.36500992895
"414","Intervall",4,12,0.0036886246109332,89.115392568196
"415","Intervall",4,5,0.0014365548272072,218.56026152191
"416","Intervall",4,11,0.005635873914931,164.64118238411
"417","Intervall",4,20,0.0038091161610805,340.11111945952
"418","Intervall",4,8,0.0025552420852756,236.31446214352
"419","Intervall",4,11,0.0029901747256016,85.871277764921
"420","Intervall",4,11,0.0028182291554487,131.8933472487
"421","Intervall",4,13,0.0022998241835799,71.058863178769
"422","Intervall",4,12,0.0030969720186244,62.967199793988
"423","Intervall",4,22,0.0083415167419904,94.938177797012
"424","Intervall",4,2,0.0011929221841117,256.59319681581
"425","Intervall",4,7,0.0037562093356485,232.06239369911
"426","Intervall",4,6,0.0020389960283458,124.01653550192
"427","Intervall",4,14,0.002456458798553,95.248566841491
"428","Intervall",4,4,0.0015351775785254,93.426902135042
"429","Intervall",4,12,0.0033483979580659,109.35017117607
"430","Intervall",4,7,0.002593089668374,362.89408018331
"431","Intervall",4,5,0.0023265880051479,166.6039128969
"432","Intervall",4,14,0.0036387641075865,99.164308404422
"433","Intervall",4,20,0.0060266429271942,44.290618186897
"434","Intervall",4,12,0.002712584784427,123.5687712961
"435","Intervall",4,5,0.0010697748941113,221.20270177774
"436","Intervall",4,9,0.0079007393696145,121.37137235301
"437","Intervall",4,14,0.0048077005722139,105.2829708963
"438","Intervall",4,26,0.0068374926403961,57.130125400075
"439","Intervall",4,15,0.0034912860773045,86.212367608897
"440","Intervall",4,9,0.0032824161885121,130.53172307602
"441","Intervall",4,13,0.0048051067432183,125.02607831897
"442","Intervall",4,20,0.0030267232266413,63.94657845485
"443","Intervall",4,13,0.0048597379071484,64.069816415227
"444","Intervall",4,19,0.0075371806167924,148.04678127513
"445","Intervall",4,11,0.0036006829491743,244.40159875543
"446","Intervall",4,10,0.0042007487921708,172.96714391272
"447","Intervall",4,10,0.0021559946261755,89.338063008964
"448","Intervall",4,27,0.0058701733275634,45.407646157561
"449","Intervall",4,10,0.0022461271162075,70.84799410263
"450","Intervall",4,9,0.0040662488956519,172.78034977669
"451","Intervall",4,7,0.0037692802658201,130.62446656987
"452","Intervall",4,6,0.0015609618330306,464.53546102736
"453","Intervall",4,24,0.0050310095009539,73.582760214683
"454","Intervall",4,10,0.0029561790871671,166.27747904362
"455","Intervall",4,20,0.0041697162406373,67.283888564342
"456","Intervall",4,14,0.003973003636496,65.483694383602
"457","Intervall",4,19,0.0048956546308777,79.309524337883
"458","Intervall",4,8,0.0034968299974904,172.89214987395
"459","Intervall",4,12,0.0028033227954399,194.11199288782
"460","Intervall",4,20,0.0035992401899768,91.686234172357
"461","Intervall",4,4,0.0023440519657854,227.76717084919
"462","Intervall",4,17,0.009362755330026,51.056497131256
"463","Intervall",4,8,0.0035391700389175,137.84531049821
"464","Intervall",4,11,0.0043768850442897,81.916367834519
"465","Intervall",4,17,0.0054020146385465,113.54098250937
"466","Intervall",4,9,0.003566587569203,163.11015726176
"467","Intervall",4,14,0.0052924493926392,69.661538700061
"468","Intervall",4,18,0.0050502134153548,59.194547512602
"469","Intervall",4,13,0.0053155082547141,88.261453589982
"470","Intervall",4,12,0.0034428333986897,120.17820095651
"471","Intervall",4,26,0.0046890810538308,84.530119070782
"472","Intervall",4,10,0.0029199784732534,92.584447973761
"473","Intervall",4,9,0.0032891222649441,94.756986215696
"474","Intervall",4,15,0.0094096327369247,104.95094838979
"475","Intervall",4,15,0.0066201333249945,80.794109761757
"476","Intervall",4,18,0.0043487004799183,118.54394325221
"477","Intervall",4,8,0.0035230254026706,231.67310606492
"478","Intervall",4,3,0.0013424945813769,230.90773583347
"479","Intervall",4,8,0.0028603173292197,177.49807173075
"480","Intervall",4,5,0.0042575585099857,375.49079728679
"481","Intervall",4,12,0.0026680060271258,171.23339286007
"482","Intervall",4,9,0.0024867092581583,327.68660126129
"483","Intervall",4,18,0.0069380506963044,68.941926317857
"484","Intervall",4,9,0.0038289744662495,85.855922643867
"485","Intervall",4,11,0.0047857368890308,102.65965983915
"486","Intervall",4,2,0.00055418376858975,419.67455704954
"487","Intervall",4,15,0.0052368604106115,211.08606092387
"488","Intervall",4,21,0.0047273336988351,101.0486906113
"489","Intervall",4,8,0.0025067485707085,147.52598404964
"490","Intervall",4,8,0.0028668693518942,89.859949800559
"491","Intervall",4,13,0.0061371107151439,297.55872650674
"492","Intervall",4,33,0.0061989928718741,55.835876181614
"493","Intervall",4,11,0.0025603147572615,77.893658092221
"494","Intervall",4,16,0.0051902611171321,85.897922202416
"495","Intervall",4,6,0.0036166860766868,154.57298897968
"496","Intervall",4,9,0.0068905449967779,110.71563645856
"497","Intervall",4,17,0.0054636011240708,72.199149373756
"498","Intervall",4,16,0.0037286436379287,73.47174841391
"499","Intervall",4,14,0.0059814403958416,178.45438816115
"500","Intervall",4,14,0.0032993184541174,109.30332834981
"501","Size",8,31,0.0066073267382038,130.7903441538
"502","Size",8,32,0.0066169125911734,126.85032616544
"503","Size",8,37,0.0082323267842062,137.43255181154
"504","Size",8,17,0.004624434623975,193.76362800221
"505","Size",8,19,0.010426144302886,139.75457139096
"506","Size",8,12,0.0015538955979979,423.47304589088
"507","Size",8,33,0.0072068738605436,91.001509134805
"508","Size",8,2,0.0018943427215316,275.42186769799
"509","Size",8,26,0.0055910412537163,372.26417455941
"510","Size",8,29,0.0074427234068709,146.3546734127
"511","Size",8,23,0.0046675939502777,148.08677116418
"512","Size",8,29,0.0077262949914134,93.993221415864
"513","Size",8,29,0.0059406088892139,97.4845550245
"514","Size",8,23,0.0062836798866642,114.65965601542
"515","Size",8,11,0.0031765513440608,194.56960941382
"516","Size",8,33,0.0074929200492038,88.674729297515
"517","Size",8,22,0.0068015825044688,95.833172793528
"518","Size",8,6,0.0027137687225087,163.02220893896
"519","Size",8,37,0.010143838069103,145.22265209932
"520","Size",8,36,0.006403494648447,77.930342925772
"521","Size",8,37,0.011200294318793,85.125496466427
"522","Size",8,25,0.006774259463302,89.499795374809
"523","Size",8,8,0.0051424207756722,286.53887319034
"524","Size",8,27,0.010986149991051,120.19091528964
"525","Size",8,37,0.0079156325349964,99.344857121963
"526","Size",8,21,0.0078951187599195,210.06456967023
"527","Size",8,9,0.0036374918628144,157.30577511534
"528","Size",8,18,0.005348696990863,203.00465820788
"529","Size",8,13,0.0047714087560393,283.33992655772
"530","Size",8,14,0.004782084000278,114.47296716774
"531","Size",8,17,0.0036941026977963,129.26859679449
"532","Size",8,21,0.0068495459785578,196.2306224076
"533","Size",8,33,0.012003295055966,76.487781379269
"534","Size",8,52,0.010075864125337,79.159364925807
"535","Size",8,11,0.0041612709358017,156.58181580871
"536","Size",8,15,0.0062529596834326,373.90347303572
"537","Size",8,29,0.0055794901053312,109.15032010271
"538","Size",8,29,0.010799993598045,75.37065715885
"539","Size",8,31,0.01338781788374,100.79093856035
"540","Size",8,15,0.0039362671515842,156.72893643991
"541","Size",8,47,0.0093733535861753,65.982255373874
"542","Size",8,5,0.0041431066069034,253.78889835839
"543","Size",8,29,0.0068772566905421,136.95056308118
"544","Size",8,18,0.0062820442702272,101.61802410677
"545","Size",8,25,0.0036901284138414,337.33199006881
"546","Size",8,8,0.0026627793971773,169.91456589256
"547","Size",8,24,0.0064429598522843,82.897642132408
"548","Size",8,33,0.0065798481234477,168.51166065136
"549","Size",8,19,0.0042670082625111,139.20629299559
"550","Size",8,21,0.0078829688338427,557.27461118429
"551","Size",8,39,0.012388114481048,119.57854178301
"552","Size",8,31,0.009206218890594,74.94545200881
"553","Size",8,31,0.0062638125214029,87.004441412523
"554","Size",8,12,0.0039680529730503,216.99508732569
"555","Size",8,17,0.010142554312529,293.61267816423
"556","Size",8,23,0.0057981352329615,138.34243950057
"557","Size",8,33,0.0079755759637153,228.46863404605
"558","Size",8,34,0.0089335076756029,97.80603525844
"559","Size",8,17,0.0074717882043216,225.96149848406
"560","Size",8,37,0.0088462170164103,72.078972004639
"561","Size",8,19,0.0065893183226784,102.67125448807
"562","Size",8,53,0.013103921194491,60.778319397534
"563","Size",8,49,0.00707290849493,65.269399609706
"564","Size",8,3,0.0028270242283753,162.57879200463
"565","Size",8,23,0.004573300797033,231.9086225977
"566","Size",8,35,0.010824100485911,89.158670815981
"567","Size",8,23,0.0067911949946267,97.967233597753
"568","Size",8,19,0.0052454661057876,186.11390038069
"569","Size",8,25,0.0081424953358893,146.44534780015
"570","Size",8,35,0.0077277467450579,84.851998691799
"571","Size",8,24,0.004465543037284,215.27372512166
"572","Size",8,33,0.0061952515175972,112.0195509966
"573","Size",8,30,0.0069004903563263,64.522113510772
"574","Size",8,13,0.026491475615121,175.72982993144
"575","Size",8,11,0.0037023434145771,134.99768647975
"576","Size",8,25,0.0074141344551156,135.4547552232
"577","Size",8,21,0.0054955238520703,123.77942981201
"578","Size",8,19,0.005077379947899,123.24709126596
"579","Size",8,37,0.012427828402152,71.885602756362
"580","Size",8,29,0.0059518481494766,125.31525961901
"581","Size",8,19,0.004088909728094,196.78476589431
"582","Size",8,34,0.0086942632194296,82.962811639936
"583","Size",8,27,0.0077595934863944,110.24372213683
"584","Size",8,27,0.0045235109024708,102.82196601292
"585","Size",8,9,0.0028288321267547,221.38550099378
"586","Size",8,25,0.0065543432739793,266.00660309824
"587","Size",8,13,0.004524126939027,164.31995125819
"588","Size",8,37,0.0074225554843199,61.928551541596
"589","Size",8,39,0.0071849646911309,128.63710360975
"590","Size",8,67,0.012062455160721,52.904269768564
"591","Size",8,33,0.010935938695534,233.6677015517
"592","Size",8,15,0.0035438456636775,246.65269702989
"593","Size",8,19,0.0094372282839945,123.45153989754
"594","Size",8,13,0.0044818471881434,98.863002796835
"595","Size",8,35,0.0081392340666194,227.09106747215
"596","Size",8,11,0.0059238818448933,426.9094593661
"597","Size",8,36,0.0071150555265083,74.165913952935
"598","Size",8,29,0.01100083195806,140.64911058411
"599","Size",8,49,0.010001686631453,67.582838543453
"600","Size",8,48,0.0099431639780263,57.183589569304
"601","Intervall",6,13,0.0053473212353585,108.52747861535
"602","Intervall",6,12,0.0046181879047297,84.736565560965
"603","Intervall",6,8,0.0021451967316242,170.52428001288
"604","Intervall",6,14,0.0032993924129572,70.495640820125
"605","Intervall",6,15,0.0057017577949069,106.90617964395
"606","Intervall",6,10,0.0032908323431301,85.510444007223
"607","Intervall",6,11,0.005666783062516,100.13513834629
"608","Intervall",6,2,0.00081242441330463,426.3062514673
"609","Intervall",6,14,0.0037643813889188,96.480441335617
"610","Intervall",6,4,0.001319396640194,282.83622448099
"611","Intervall",6,11,0.0048574986759089,113.65730950057
"612","Intervall",6,10,0.0032260469719518,66.804410200822
"613","Intervall",6,2,0.0017665549550159,206.47712622534
"614","Intervall",6,11,0.0046377992559715,92.305668674088
"615","Intervall",6,18,0.0038046507223092,84.03578447162
"616","Intervall",6,3,0.0016600017210595,343.26212372574
"617","Intervall",6,11,0.0033245968216413,134.19128482626
"618","Intervall",6,12,0.0036724775135478,153.81946520126
"619","Intervall",6,10,0.0024342073787197,131.72164217706
"620","Intervall",6,2,0.0017363320302034,160.51799208356
"621","Intervall",6,14,0.0027763745575955,89.81423767936
"622","Intervall",6,13,0.0035452698442872,109.84397512688
"623","Intervall",6,30,0.0095270089019848,71.148635130039
"624","Intervall",6,3,0.0059505358169089,126.12843014986
"625","Intervall",6,8,0.004659609581834,95.188880807058
"626","Intervall",6,8,0.0028183691859724,61.110377245343
"627","Intervall",6,14,0.0033385758040424,92.86160008956
"628","Intervall",6,12,0.0027623819311523,129.63463160736
"629","Intervall",6,9,0.0033468957580393,182.48681347251
"630","Intervall",6,3,0.0038047999488934,179.46560157012
"631","Intervall",6,10,0.0040454157114579,111.76581814661
"632","Intervall",6,16,0.0037802033491875,88.11227703833
"633","Intervall",6,11,0.006710132691328,80.557398522442
"634","Intervall",6,14,0.0026584068897016,269.13582296799
"635","Intervall",6,13,0.0042466068885973,143.54510801397
"636","Intervall",6,13,0.0089159268866337,105.38275250351
"637","Intervall",6,8,0.004990992056923,182.71591723242
"638","Intervall",6,15,0.0057649189014036,138.02223875535
"639","Intervall",6,14,0.0053538896359006,66.916946642734
"640","Intervall",6,7,0.0074734093304343,213.63441633668
"641","Intervall",6,9,0.0054756918534924,113.41621702531
"642","Intervall",6,25,0.008087087165497,91.287523285856
"643","Intervall",6,19,0.0091372002856304,97.729686755199
"644","Intervall",6,11,0.0036605572445058,229.51952834379
"645","Intervall",6,17,0.0067280728136251,78.0621954805
"646","Intervall",6,14,0.0052229556622087,95.678921466752
"647","Intervall",6,12,0.0022309213137197,159.9590837399
"648","Intervall",6,24,0.0067839796636338,74.45749927608
"649","Intervall",6,22,0.0070499704557007,94.268150064656
"650","Intervall",6,7,0.0065410602534081,177.55571564309
"651","Intervall",6,25,0.0071669090993112,75.436318930662
"652","Intervall",6,6,0.0023758540524615,213.7895570747
"653","Intervall",6,20,0.00336414433142,59.221661077973
"654","Intervall",6,26,0.0088224833933406,100.18261663592
"655","Intervall",6,17,0.00858228630962,168.1878137204
"656","Intervall",6,22,0.0066308649396429,162.51559308544
"657","Intervall",6,8,0.0019864529150105,105.38116988011
"658","Intervall",6,12,0.0037804261523121,119.19666863582
"659","Intervall",6,22,0.0055453574014532,92.054016143333
"660","Intervall",6,21,0.0092286297202937,62.891522428063
"661","Intervall",6,9,0.0060480496061396,78.464986178748
"662","Intervall",6,7,0.0066802888002694,129.01328631338
"663","Intervall",6,20,0.006468654116622,75.279875332718
"664","Intervall",6,21,0.0066988827963472,89.951578257375
"665","Intervall",6,17,0.0051817524042699,109.40540364277
"666","Intervall",6,15,0.0059068264850017,96.721679991066
"667","Intervall",6,6,0.0027152182791099,84.369826369964
"668","Intervall",6,15,0.0064531782426064,116.0625255465
"669","Intervall",6,22,0.0068162158530052,98.110665258181
"670","Intervall",6,17,0.0047534991393443,65.167979577331
"671","Intervall",6,10,0.0032435897693661,111.05466729378
"672","Intervall",6,10,0.0026392326087735,80.507162708822
"673","Intervall",6,5,0.0043359966932388,175.22486140694
"674","Intervall",6,6,0.0024719299263078,265.83191872616
"675","Intervall",6,11,0.004315481513385,91.220015401265
"676","Intervall",6,10,0.0032560158672029,93.098707671637
"677","Intervall",6,2,0.0016044338758157,478.90183880022
"678","Intervall",6,13,0.0059109765250936,115.33171141297
"679","Intervall",6,5,0.0052835140268079,148.4880456618
"680","Intervall",6,4,0.0020130108021298,217.25171083529
"681","Intervall",6,9,0.0050959525146862,97.17774654018
"682","Intervall",6,8,0.002438097277049,126.76840271632
"683","Intervall",6,24,0.010536149118164,94.07591836524
"684","Intervall",6,4,0.0020248823490313,324.61162249739
"685","Intervall",6,12,0.0045175553920025,137.27149670916
"686","Intervall",6,12,0.0041587209735849,118.85127537816
"687","Intervall",6,4,0.0024758674626826,91.807715492109
"688","Intervall",6,10,0.0034610871033259,191.06897500912
"689","Intervall",6,10,0.0045896174066578,196.04971849747
"690","Intervall",6,2,0.0017284238806653,252.31342715435
"691","Intervall",6,9,0.0057822209422724,91.654566150204
"692","Intervall",6,15,0.0060266030771187,90.617695201326
"693","Intervall",6,2,0.0018162394679898,245.322355997
"694","Intervall",6,21,0.0046391979428305,91.854704891397
"695","Intervall",6,10,0.0047117697568874,78.326450268348
"696","Intervall",6,15,0.0081069662522495,181.14588484808
"697","Intervall",6,17,0.015599798361239,53.811875242537
"698","Intervall",6,14,0.0076314663723178,61.335308226456
"699","Intervall",6,17,0.0080485237515703,113.75385470993
"700","Intervall",6,10,0.0034083435253246,63.183674071731
"701","Size",12,55,0.014380857923558,136.44717352723
"702","Size",12,19,0.0065554517039928,210.92646764823
"703","Size",12,66,0.013822287807084,82.500154007223
"704","Size",12,76,0.019857619339359,72.862067433777
"705","Size",12,41,0.010314095871377,144.11627240732
"706","Size",12,31,0.0095280961743921,167.30221666866
"707","Size",12,42,0.010392405444992,147.1825936508
"708","Size",12,31,0.0095909560274326,159.70787136742
"709","Size",12,47,0.011731074082671,140.65074036442
"710","Size",12,21,0.0055177513354902,226.07984367711
"711","Size",12,39,0.0088439370309764,94.299973656581
"712","Size",12,23,0.0053481578631094,366.57100564769
"713","Size",12,73,0.013785128945906,74.258190898627
