45 43 48 25.439984 10463.241070
45 43 49 25.584337 10461.852152
45 43 50 25.718071 10460.609721
45 43 51 25.841868 10459.500860
45 43 52 25.956374 10458.516565
45 43 53 26.062191 10457.654556
46 2 2 0.000000 19800.000000
46 42 44 16.880322 10628.853938
46 42 45 16.961357 10627.754996
46 42 46 17.035031 10626.791503
46 42 47 17.101951 10625.947019
46 42 48 17.162683 10625.207186
46 42 49 17.217749 10624.559586
46 43 20 10.541942 10804.806234
46 43 21 11.058524 10782.839142
46 43 22 11.548583 10763.443559
46 43 23 12.011981 10746.323762
46 43 24 12.448862 10731.217306
46 43 25 12.859599 10717.891399
46 43 26 13.244756 10706.139644
46 43 27 13.605052 10695.779113
46 43 28 13.941322 10686.647748
46 43 29 14.254497 10678.602024
46 43 30 14.545572 10671.514876
46 43 31 14.815590 10665.273849
46 43 32 15.065619 10659.779451
46 43 33 15.296741 10654.943684
46 43 34 15.510036 10650.688747
46 43 35 15.706572 10646.945872
46 43 36 15.887398 10643.654298
46 43 37 16.053533 10640.760356
46 43 38 16.205964 10638.216653
46 43 39 16.345640 10635.981357
46 43 40 16.473471 10634.017555
46 43 41 16.590322 10632.292682
46 43 42 16.697014 10630.778026
46 43 43 16.794324 10629.448272
46 43 44 16.882984 10628.281121
46 43 45 16.963682 10627.256934
46 43 46 17.037061 10626.358436
46 43 47 17.103723 10625.570464
46 43 48 17.164228 10624.879767
46 43 49 17.219097 10624.274890
46 44 19 10.057649 10812.786635
46 44 20 10.595000 10790.111063
46 44 21 11.106578 10770.056350
46 44 22 11.591944 10752.325551
46 44 23 12.050980 10736.654604
46 44 24 12.483832 10722.808797
46 44 25 12.890872 10710.579590
46 44 26 13.272655 10699.781771
46 44 27 13.629884 10690.250904
46 44 28 13.963381 10681.841054
46 44 29 14.274055 10674.422749
46 44 30 14.562885 10667.881166
46 44 31 14.830890 10662.114509
46 44 32 15.079122 10657.032563
46 44 33 15.308643 10652.555405
46 44 34 15.520513 10648.612258
46 44 35 15.715786 10645.140463
46 44 36 15.895492 10642.084575
46 44 37 16.060638 10639.395543
46 44 38 16.212195 10637.029995
46 44 39 16.351101 10634.949593
46 44 40 16.478253 10633.120461
46 44 41 16.594507 10631.512675
46 44 42 16.700674 10630.099819
46 44 43 16.797524 10628.858577
46 44 44 16.885780 10627.768382
46 44 45 16.966123 10626.811106
46 44 46 17.039192 10625.970785
46 44 47 17.105583 10625.233397
46 44 48 17.165851 10624.586681
46 44 49 17.220513 10624.020046
47 2 2 0.000000 19800.000000
47 43 28 9.987266 10826.019958
47 44 15 5.928938 11011.339469
47 44 16 6.375166 10981.982747
47 44 17 6.800091 10956.421219
47 44 18 7.202520 10934.181262
47 44 19 7.581764 10914.845275
47 44 20 7.937555 10898.045670
47 44 21 8.269976 10883.459364
47 44 22 8.579392 10870.802768
47 44 23 8.866391 10859.827260
47 44 24 9.131742 10850.315120
47 44 25 9.376341 10842.075883
47 44 26 9.601181 10834.943090
47 44 27 9.807318 10828.771397
47 44 28 9.995844 10823.434005
47 44 31 10.466800 10811.391902
47 45 13 5.036637 11058.099849
47 45 14 5.515026 11023.188891
47 45 15 5.976290 10992.687111
47 45 16 6.418089 10966.060529
47 45 17 6.838738 10942.835850
47 45 18 7.237111 10922.594332
47 45 19 7.612562 10904.966106
47 45 20 7.964851 10889.624943
47 45 21 8.294067 10876.283493
47 45 22 8.600576 10864.688968
47 45 23 8.884959 10854.619237
47 45 24 9.147967 10845.879329
47 45 25 9.390482 10838.298287
47 45 26 9.613476 10831.726362
47 45 27 9.817985 10826.032507
47 45 28 10.005081 10821.102146
47 45 31 10.472738 10809.953312
48 2 2 0.000000 19800.000000
48 45 11 3.123467 11219.064641
48 45 12 3.492735 11181.605657
48 45 13 3.848910 11149.362811
48 45 14 4.189261 11121.650014
48 45 15 4.511844 11097.862915
48 45 16 4.815389 11077.471137
48 45 18 5.362996 11045.076909
48 45 20 5.831459 11021.426874
48 46 5 0.955173 11539.479728
48 46 6 1.291168 11460.604458
48 46 8 2.025356 11331.898771
48 46 9 2.406525 11279.879071
48 46 10 2.787781 11234.783980
48 46 11 3.163632 11195.760591
48 46 12 3.529667 11162.046729
48 46 13 3.882447 11132.964686
48 46 14 4.219393 11107.914377
48 46 15 4.538672 11086.366358
48 46 16 4.839088 11067.854994
48 46 17 5.119981 11051.971927
48 46 18 5.381132 11038.359954
48 46 20 5.845049 11016.742714
49 2 2 0.000000 19800.000000
49 46 6 0.996181 11522.117006
49 46 7 1.271495 11462.564698
49 46 8 1.554962 11411.504829
49 46 9 1.839953 11367.854357
49 46 10 2.121066 11330.635952
49 46 11 2.394043 11298.977348
49 46 12 2.655659 11272.106683
49 47 3 0.323009 11697.094540
49 47 4 0.528076 11615.289947
49 47 5 0.766052 11544.281776
49 47 6 1.027246 11482.880105
49 47 7 1.302954 11429.961213
49 47 8 1.585652 11384.488373
49 47 9 1.869048 11345.519425
49 47 10 2.148029 11312.207338
49 47 12 2.677647 11259.619368
50 2 2 0.000000 19800.000000
50 47 3 0.243092 11758.652068
50 47 4 0.399617 11686.355226
50 47 7 0.984911 11526.847180
50 48 2 0.129410 11782.738127
50 48 3 0.257569 11708.960877
50 48 4 0.417703 11645.320404
50 48 5 0.601022 11590.713168
50 48 6 0.799378 11544.067473
50 48 7 1.005665 11504.381258
50 48 8 1.213938 11470.738147
51 2 2 0.000000 19800.000000
51 48 2 0.094910 11860.794637
51 49 2 0.101860 11816.465598
51 49 3 0.201099 11759.719134
52 2 2 0.000000 19800.000000
52 48 2 0.069914 11951.507898
52 49 2 0.073591 11916.566441
52 50 2 0.078549 11884.363795
53 2 2 0.000000 19800.000000
53 47 2 0.049861 12083.450391
53 48 2 0.051411 12054.161585
53 49 2 0.053360 12027.189449
53 50 2 0.055904 12002.321803
53 51 2 0.059371 11979.395570
54 2 2 0.000000 19800.000000
54 46 2 0.036049 12214.176752
54 47 2 0.036741 12190.078993
54 48 2 0.037571 12167.950249
54 49 2 0.038596 12147.574849
54 50 2 0.039901 12128.780975
54 51 2 0.041627 12111.433795
54 52 2 0.044005 12095.430692
55 2 2 0.000000 19800.000000
55 44 2 0.025794 12366.983005
55 45 2 0.026076 12345.578085
55 46 2 0.026394 12326.099600
55 47 2 0.026761 12308.289837
55 48 2 0.027197 12291.941499
55 49 2 0.027726 12276.887750
55 50 2 0.028390 12262.994802
55 51 2 0.029247 12250.156403
55 52 2 0.030395 12238.289789
55 53 2 0.031995 12227.332859
56 2 2 0.000000 19800.000000
56 42 2 0.018464 12515.492141
56 43 2 0.018591 12496.423004
56 44 2 0.018726 12479.299429
56 45 2 0.018874 12463.820031
56 46 2 0.019039 12449.744960
56 47 2 0.019228 12436.882030
56 48 2 0.019451 12425.076501
56 49 2 0.019719 12414.203503
56 50 2 0.020050 12404.162391
56 51 2 0.020471 12394.872553
56 52 2 0.021024 12386.270282
56 53 2 0.021773 12378.306487
56 54 2 0.022831 12370.945091
57 2 2 0.000000 19800.000000
57 40 2 0.013098 12662.417212
57 41 2 0.013160 12645.236674
57 42 2 0.013223 12630.077388
57 43 2 0.013287 12616.584071
57 44 2 0.013356 12604.479716
57 45 2 0.013430 12593.546106
57 46 2 0.013513 12583.609754
57 47 2 0.013608 12574.531667
57 48 2 0.013718 12566.199822
57 49 2 0.013850 12558.523605
57 50 2 0.014012 12551.429670
57 51 2 0.014215 12544.858857
57 52 2 0.014478 12538.763900
57 53 2 0.014827 12533.107722
57 54 2 0.015308 12527.862196
57 55 2 0.015994 12523.007272
58 2 2 0.000000 19800.000000
58 37 2 0.009128 12828.550846
58 38 2 0.009163 12810.012458
58 39 2 0.009196 12794.213388
58 40 2 0.009227 12780.580592
58 41 2 0.009257 12768.684928
58 42 2 0.009288 12758.200598
58 43 2 0.009319 12748.877058
58 44 2 0.009353 12740.519329
58 45 2 0.009389 12732.974009
58 46 2 0.009429 12726.119220
58 47 2 0.009475 12719.857312
58 48 2 0.009528 12714.109503
58 49 2 0.009591 12708.811930
58 50 2 0.009668 12703.912701
58 51 2 0.009764 12699.369710
58 52 2 0.009886 12695.149000
58 53 2 0.010047 12691.223560
58 54 2 0.010264 12687.572430
58 55 2 0.010566 12684.180059
58 56 2 0.011004 12681.035852
59 2 2 0.000000 19800.000000
59 34 2 0.006259 13000.487240
59 35 2 0.006284 12978.144698
59 36 2 0.006304 12959.998374
59 37 2 0.006323 12945.006101
59 38 2 0.006339 12932.425622
59 39 2 0.006355 12921.719489
59 40 2 0.006370 12912.492335
59 41 2 0.006384 12904.448897
59 42 2 0.006399 12897.365515
59 43 2 0.006413 12891.070496
59 44 2 0.006429 12885.430403
59 45 2 0.006446 12880.340346
59 46 2 0.006465 12875.717021
59 47 2 0.006486 12871.493670
59 48 2 0.006511 12867.616384
59 49 2 0.006540 12864.041373
59 50 2 0.006576 12860.732937
59 51 2 0.006620 12857.661951
59 52 2 0.006675 12854.804740
59 53 2 0.006748 12852.142240
59 54 2 0.006845 12849.659384
59 55 2 0.006977 12847.344657
59 56 2 0.007164 12845.189779
59 57 2 0.007438 12843.189489
60 2 2 0.000000 19800.000000
60 32 2 0.004230 13156.349367
60 33 2 0.004247 13132.337664
60 34 2 0.004260 13113.634701
60 35 2 0.004272 13098.760490
60 36 2 0.004281 13086.702701
60 37 2 0.004290 13076.755936
60 38 2 0.004297 13068.419734
60 39 2 0.004304 13061.332834
60 40 2 0.004311 13055.230138
60 41 2 0.004317 13049.914059
60 42 2 0.004324 13045.235167
60 43 2 0.004331 13041.078896
60 44 2 0.004338 13037.356288
60 45 2 0.004346 13033.997458
60 46 2 0.004354 13030.946914
60 47 2 0.004364 13028.160174
60 48 2 0.004375 13025.601282
60 49 2 0.004388 13023.240983
60 50 2 0.004404 13021.055353
60 51 2 0.004423 13019.024785
60 52 2 0.004448 13017.133229
60 53 2 0.004480 13015.367623
60 54 2 0.004522 13013.717479
60 55 2 0.004579 13012.174586
60 56 2 0.004659 13010.732794
60 57 2 0.004772 13009.387874
60 58 2 0.004941 13008.137422
61 2 2 0.000000 19800.000000
61 30 2 0.002804 13320.386342
61 31 2 0.002816 13292.553143
61 32 2 0.002826 13271.927566
61 33 2 0.002833 13256.261679
61 34 2 0.002839 13244.085581
61 35 2 0.002844 13234.418356
61 36 2 0.002849 13226.592071
61 37 2 0.002852 13220.142923
61 38 2 0.002856 13214.742747
61 39 2 0.002859 13210.155170
61 40 2 0.002862 13206.207034
61 41 2 0.002864 13202.769462
61 42 2 0.002867 13199.745094
61 43 2 0.002870 13197.059350
61 44 2 0.002873 13194.654356
61 45 2 0.002877 13192.484663
61 46 2 0.002881 13190.514187
61 47 2 0.002885 13188.713991
61 48 2 0.002890 13187.060669
61 49 2 0.002895 13185.535145
61 50 2 0.002902 13184.121781
61 51 2 0.002910 13182.807711
61 52 2 0.002921 13181.582338
61 53 2 0.002935 13180.436962
61 54 2 0.002953 13179.364502
61 55 2 0.002977 13178.359296
61 56 2 0.003010 13177.416965
61 57 2 0.003057 13176.534318
61 58 2 0.003125 13175.709297
61 59 2 0.003227 13174.940937
62 2 2 0.000000 19800.000000
62 28 2 0.001822 13496.158206
62 29 2 0.001832 13460.759297
62 30 2 0.001839 13435.998921
62 31 2 0.001845 13418.184530
62 32 2 0.001849 13405.017637
62 33 2 0.001852 13395.036321
62 34 2 0.001855 13387.289993
62 35 2 0.001857 13381.146903
62 36 2 0.001858 13376.178211
62 37 2 0.001860 13372.086847
62 38 2 0.001861 13368.663009
62 39 2 0.001863 13365.755803
62 40 2 0.001864 13363.254823
62 41 2 0.001865 13361.077972
62 42 2 0.001866 13359.163277
62 43 2 0.001868 13357.463295
62 44 2 0.001869 13355.941224
62 45 2 0.001870 13354.568169
62 46 2 0.001872 13353.321189
62 47 2 0.001874 13352.181882
62 48 2 0.001876 13351.135353
62 49 2 0.001878 13350.169445
62 50 2 0.001881 13349.274176
62 51 2 0.001885 13348.441301
62 52 2 0.001889 13347.664001
62 53 2 0.001895 13346.936631
62 54 2 0.001902 13346.254547
62 55 2 0.001912 13345.613970
62 56 2 0.001925 13345.011899
62 57 2 0.001944 13344.446046
62 58 2 0.001972 13343.914803
62 59 2 0.002012 13343.417225
62 60 2 0.002073 13342.953021
63 2 2 0.000000 19800.000000
63 27 2 0.001168 13640.671146
63 28 2 0.001175 13607.753379
63 29 2 0.001179 13585.493813
63 30 2 0.001182 13569.977260
63 31 2 0.001184 13558.840553
63 32 2 0.001186 13550.623716
63 33 2 0.001187 13544.403013
63 34 2 0.001188 13539.580059
63 35 2 0.001189 13535.758276
63 36 2 0.001190 13532.669021
63 37 2 0.001191 13530.126496
63 38 2 0.001191 13527.999650
63 39 2 0.001192 13526.194319
63 40 2 0.001192 13524.641660
63 41 2 0.001193 13523.290516
63 42 2 0.001193 13522.102288
63 43 2 0.001194 13521.047439
63 44 2 0.001194 13520.103061
63 45 2 0.001195 13519.251172
63 46 2 0.001195 13518.477494
63 47 2 0.001196 13517.770571
63 48 2 0.001197 13517.121125
63 49 2 0.001198 13516.521576
63 50 2 0.001199 13515.965689
63 51 2 0.001200 13515.448303
63 52 2 0.001202 13514.965129
63 53 2 0.001204 13514.512600
63 54 2 0.001207 13514.087749
63 55 2 0.001211 13513.688133
63 56 2 0.001217 13513.311765
63 57 2 0.001224 13512.957079
63 58 2 0.001235 13512.622904
63 59 2 0.001250 13512.308454
63 60 2 0.001274 13512.013328
63 61 2 0.001309 13511.737513
64 2 2 0.000000 19800.000000
64 25 2 0.000730 13840.492897
64 26 2 0.000736 13791.264067
64 27 2 0.000740 13760.177359
64 28 2 0.000742 13739.895309
64 29 2 0.000744 13726.225726
64 30 2 0.000745 13716.718652
64 31 2 0.000746 13709.906056
64 32 2 0.000747 13704.885451
64 33 2 0.000747 13701.087797
64 34 2 0.000747 13698.145387
64 35 2 0.000748 13695.814968
64 36 2 0.000748 13693.931986
64 37 2 0.000748 13692.382753
64 38 2 0.000749 13691.087143
64 39 2 0.000749 13689.987625
64 40 2 0.000749 13689.042157
64 41 2 0.000749 13688.219512
64 42 2 0.000749 13687.496135
64 43 2 0.000750 13686.854006
64 44 2 0.000750 13686.279153
64 45 2 0.000750 13685.760608
64 46 2 0.000750 13685.289660
64 47 2 0.000750 13684.859322
64 48 2 0.000751 13684.463929
64 49 2 0.000751 13684.098852
64 50 2 0.000752 13683.760277
64 51 2 0.000752 13683.445042
64 52 2 0.000753 13683.150511
64 53 2 0.000754 13682.874480
64 54 2 0.000755 13682.615104
64 55 2 0.000756 13682.370846
64 56 2 0.000759 13682.140437
64 57 2 0.000761 13681.922846
64 58 2 0.000766 13681.717268
64 59 2 0.000771 13681.523116
64 60 2 0.000780 13681.340017
64 61 2 0.000793 13681.167822
64 62 2 0.000814 13681.006610
65 2 2 0.000000 19800.000000
65 24 2 0.000451 13996.121482
65 25 2 0.000455 13946.866881
65 26 2 0.000457 13916.968569
65 27 2 0.000459 13898.184838
65 28 2 0.000460 13885.969617
65 29 2 0.000460 13877.754601
65 30 2 0.000461 13872.049528
65 31 2 0.000461 13867.965607
65 32 2 0.000462 13864.958179
65 33 2 0.000462 13862.684587
65 34 2 0.000462 13860.923762
65 35 2 0.000462 13859.529629
65 36 2 0.000462 13858.403461
65 37 2 0.000462 13857.477092
65 38 2 0.000462 13856.702509
65 39 2 0.000462 13856.045248
65 40 2 0.000462 13855.480136
65 41 2 0.000463 13854.988478
65 42 2 0.000463 13854.556178
65 43 2 0.000463 13854.172450
65 44 2 0.000463 13853.828934
65 45 2 0.000463 13853.519067
65 46 2 0.000463 13853.237639
65 47 2 0.000463 13852.980465
65 48 2 0.000463 13852.744156
65 49 2 0.000463 13852.525938
65 50 2 0.000463 13852.323525
65 51 2 0.000464 13852.135017
65 52 2 0.000464 13851.958829
65 53 2 0.000464 13851.793629
65 54 2 0.000465 13851.638298
65 55 2 0.000465 13851.491893
65 56 2 0.000466 13851.353628
65 57 2 0.000467 13851.222851
65 58 2 0.000469 13851.099034
65 59 2 0.000471 13850.981771
65 60 2 0.000474 13850.870770
65 61 2 0.000479 13850.765863
65 62 2 0.000486 13850.667006
65 63 2 0.000498 13850.574290
66 2 2 0.000000 19800.000000
66 23 2 0.000274 14157.015120
66 24 2 0.000277 14106.599248
66 25 2 0.000278 14077.234068
66 26 2 0.000279 14059.503400
66 27 2 0.000279 14048.400315
66 28 2 0.000280 14041.194855
66 29 2 0.000280 14036.355640
66 30 2 0.000280 14032.998085
66 31 2 0.000280 14030.596186
66 32 2 0.000280 14028.828248
66 33 2 0.000281 14027.492172
66 34 2 0.000281 14026.457699
66 35 2 0.000281 14025.638826
66 36 2 0.000281 14024.977456
66 37 2 0.000281 14024.433494
66 38 2 0.000281 14023.978708
66 39 2 0.000281 14023.592839
66 40 2 0.000281 14023.261092
66 41 2 0.000281 14022.972481
66 42 2 0.000281 14022.718724
66 43 2 0.000281 14022.493485
66 44 2 0.000281 14022.291853
66 45 2 0.000281 14022.109971
66 46 2 0.000281 14021.944779
66 47 2 0.000281 14021.793819
66 48 2 0.000281 14021.655098
66 49 2 0.000281 14021.526986
66 50 2 0.000281 14021.408137
66 51 2 0.000281 14021.297434
66 52 2 0.000281 14021.193940
66 53 2 0.000281 14021.096868
66 54 2 0.000282 14021.005553
66 55 2 0.000282 14020.919433
66 56 2 0.000282 14020.838033
66 57 2 0.000283 14020.760954
66 58 2 0.000283 14020.687866
66 59 2 0.000284 14020.618502
66 60 2 0.000285 14020.552658
66 61 2 0.000287 14020.490194
66 62 2 0.000289 14020.431035
66 63 2 0.000293 14020.375179
66 64 2 0.000300 14020.322701
67 2 2 0.000000 19800.000000
67 22 2 0.000164 14322.727185
67 23 2 0.000165 14269.794876
67 24 2 0.000166 14240.263306
67 25 2 0.000167 14223.159202
67 26 2 0.000167 14212.866047
67 27 2 0.000167 14206.433490
67 28 2 0.000167 14202.264403
67 29 2 0.000167 14199.466806
67 30 2 0.000168 14197.526893
67 31 2 0.000168 14196.139698
67 32 2 0.000168 14195.118941
67 33 2 0.000168 14194.347697
67 34 2 0.000168 14193.750652
67 35 2 0.000168 14193.278100
67 36 2 0.000168 14192.896478
67 37 2 0.000168 14192.582627
67 38 2 0.000168 14192.320246
67 39 2 0.000168 14192.097637
67 40 2 0.000168 14191.906259
67 41 2 0.000168 14191.739771
67 42 2 0.000168 14191.593392
67 43 2 0.000168 14191.463465
67 44 2 0.000168 14191.347157
67 45 2 0.000168 14191.242242
67 46 2 0.000168 14191.146952
67 47 2 0.000168 14191.059870
67 48 2 0.000168 14190.979844
67 49 2 0.000168 14190.905934
67 50 2 0.000168 14190.837363
67 51 2 0.000168 14190.773483
67 52 2 0.000168 14190.713754
67 53 2 0.000168 14190.657718
67 54 2 0.000168 14190.604989
67 55 2 0.000168 14190.555238
67 56 2 0.000168 14190.508187
67 57 2 0.000168 14190.463598
67 58 2 0.000169 14190.421271
67 59 2 0.000169 14190.381041
67 60 2 0.000169 14190.342776
67 61 2 0.000170 14190.306373
67 62 2 0.000171 14190.271767
67 63 2 0.000172 14190.238926
67 64 2 0.000174 14190.207859
67 65 2 0.000178 14190.178619
68 2 2 0.000000 19800.000000
68 21 2 0.000096 14493.163925
68 22 2 0.000097 14436.012684
68 23 2 0.000098 14405.523838
68 24 2 0.000098 14388.618014
68 25 2 0.000098 14378.860401
68 26 2 0.000098 14373.000266
68 27 2 0.000098 14369.342607
68 28 2 0.000098 14366.973861
68 29 2 0.000099 14365.385176
68 30 2 0.000099 14364.283935
68 31 2 0.000099 14363.496654
68 32 2 0.000099 14362.917442
68 33 2 0.000099 14362.479871
68 34 2 0.000099 14362.141166
68 35 2 0.000099 14361.873108
68 36 2 0.000099 14361.656643
68 37 2 0.000099 14361.478629
68 38 2 0.000099 14361.329814
68 39 2 0.000099 14361.203560
68 40 2 0.000099 14361.095022
68 41 2 0.000099 14361.000602
68 42 2 0.000099 14360.917587
68 43 2 0.000099 14360.843904
68 44 2 0.000099 14360.777944
68 45 2 0.000099 14360.718445
68 46 2 0.000099 14360.664404
68 47 2 0.000099 14360.615017
68 48 2 0.000099 14360.569631
68 49 2 0.000099 14360.527711
68 50 2 0.000099 14360.488818
68 51 2 0.000099 14360.452582
68 52 2 0.000099 14360.418697
68 53 2 0.000099 14360.386902
68 54 2 0.000099 14360.356978
68 55 2 0.000099 14360.328735
68 56 2 0.000099 14360.302015
68 57 2 0.000099 14360.276679
68 58 2 0.000099 14360.252611
68 59 2 0.000099 14360.229711
68 60 2 0.000099 14360.207898
68 61 2 0.000099 14360.187107
68 62 2 0.000100 14360.167287
68 63 2 0.000100 14360.148407
68 64 2 0.000101 14360.130456
68 65 2 0.000102 14360.113442
68 66 2 0.000104 14360.097402
69 2 2 0.000000 19799.999999
69 20 2 0.000056 14668.667426
69 21 2 0.000056 14605.048877
69 22 2 0.000057 14572.650557
69 23 2 0.000057 14555.485412
69 24 2 0.000057 14546.002753
69 25 2 0.000057 14540.541010
69 26 2 0.000057 14537.264851
69 27 2 0.000057 14535.221527
69 28 2 0.000057 14533.898868
69 29 2 0.000057 14533.012054
69 30 2 0.000057 14532.397464
69 31 2 0.000057 14531.958156
69 32 2 0.000057 14531.634987
69 33 2 0.000057 14531.390864
69 34 2 0.000057 14531.201912
69 35 2 0.000057 14531.052377
69 36 2 0.000057 14530.931628
69 37 2 0.000057 14530.832331
69 38 2 0.000057 14530.749323
69 39 2 0.000057 14530.678901
69 40 2 0.000057 14530.618361
69 41 2 0.000057 14530.565696
69 42 2 0.000057 14530.519394
69 43 2 0.000057 14530.478296
69 44 2 0.000057 14530.441506
69 45 2 0.000057 14530.408320
69 46 2 0.000057 14530.378178
69 47 2 0.000057 14530.350631
69 48 2 0.000057 14530.325315
69 49 2 0.000057 14530.301933
69 50 2 0.000057 14530.280237
69 51 2 0.000057 14530.260023
69 52 2 0.000057 14530.241119
69 53 2 0.000057 14530.223380
69 54 2 0.000057 14530.206681
69 55 2 0.000057 14530.190919
69 56 2 0.000057 14530.176002
69 57 2 0.000057 14530.161853
69 58 2 0.000057 14530.148404
69 59 2 0.000057 14530.135601
69 60 2 0.000057 14530.123392
