0.026761,62.163,1
0.027197,62.081,1
0.027726,62.004,1
0.02839,61.934,1
0.029247,61.869,1
0.030395,61.81,1
0.031995,61.754,1
0,100,1
0.018464,63.21,1
0.018591,63.113,1
0.018726,63.027,1
0.018874,62.949,1
0.019039,62.877,1
0.019228,62.813,1
0.019451,62.753,1
0.019719,62.698,1
0.02005,62.647,1
0.020471,62.6,1
0.021024,62.557,1
0.021773,62.517,1
0.022831,62.48,1
0,100,1
0.013098,63.952,1
0.01316,63.865,1
0.013223,63.788,1
0.013287,63.72,1
0.013356,63.659,1
0.01343,63.604,1
0.013513,63.554,1
0.013608,63.508,1
0.013718,63.466,1
0.01385,63.427,1
0.014012,63.391,1
0.014215,63.358,1
0.014478,63.327,1
0.014827,63.299,1
0.015308,63.272,1
0.015994,63.248,1
0,100,1
0.009128,64.791,1
0.009163,64.697,1
0.009196,64.617,1
0.009227,64.548,1
0.009257,64.488,1
0.009288,64.435,1
0.009319,64.388,1
0.009353,64.346,1
0.009389,64.308,1
0.009429,64.273,1
0.009475,64.242,1
0.009528,64.213,1
0.009591,64.186,1
0.009668,64.161,1
0.009764,64.138,1
0.009886,64.117,1
0.010047,64.097,1
0.010264,64.079,1
0.010566,64.062,1
0.011004,64.046,1
0,100,1
0.006259,65.659,1
0.006284,65.546,1
0.006304,65.455,1
0.006323,65.379,1
0.006339,65.315,1
0.006355,65.261,1
0.00637,65.215,1
0.006384,65.174,1
0.006399,65.138,1
0.006413,65.106,1
0.006429,65.078,1
0.006446,65.052,1
0.006465,65.029,1
0.006486,65.008,1
0.006511,64.988,1
0.00654,64.97,1
0.006576,64.953,1
0.00662,64.938,1
0.006675,64.923,1
0.006748,64.91,1
0.006845,64.897,1
0.006977,64.886,1
0.007164,64.875,1
0.007438,64.865,1
0,100,1
0.00423,66.446,1
0.004247,66.325,1
0.00426,66.23,1
0.004272,66.155,1
0.004281,66.094,1
0.00429,66.044,1
0.004297,66.002,1
0.004304,65.966,1
0.004311,65.936,1
0.004317,65.909,1
0.004324,65.885,1
0.004331,65.864,1
0.004338,65.845,1
0.004346,65.828,1
0.004354,65.813,1
0.004364,65.799,1
0.004375,65.786,1
0.004388,65.774,1
0.004404,65.763,1
0.004423,65.753,1
0.004448,65.743,1
0.00448,65.734,1
0.004522,65.726,1
0.004579,65.718,1
0.004659,65.711,1
0.004772,65.704,1
0.004941,65.698,1
0,100,1
0.002804,67.275,1
0.002816,67.134,1
0.002826,67.03,1
0.002833,66.951,1
0.002839,66.889,1
0.002844,66.84,1
0.002849,66.801,1
0.002852,66.768,1
0.002856,66.741,1
0.002859,66.718,1
0.002862,66.698,1
0.002864,66.681,1
0.002867,66.665,1
0.00287,66.652,1
0.002873,66.64,1
0.002877,66.629,1
0.002881,66.619,1
0.002885,66.61,1
0.00289,66.601,1
0.002895,66.594,1
0.002902,66.586,1
0.00291,66.58,1
0.002921,66.574,1
0.002935,66.568,1
0.002953,66.562,1
0.002977,66.557,1
0.00301,66.553,1
0.003057,66.548,1
0.003125,66.544,1
0.003227,66.54,1
0,100,1
0.001822,68.162,1
0.001832,67.984,1
0.001839,67.859,1
0.001845,67.769,1
0.001849,67.702,1
0.001852,67.652,1
0.001855,67.613,1
0.001857,67.582,1
0.001858,67.556,1
0.00186,67.536,1
0.001861,67.519,1
0.001863,67.504,1
0.001864,67.491,1
0.001865,67.48,1
0.001866,67.471,1
0.001868,67.462,1
0.001869,67.454,1
0.00187,67.447,1
0.001872,67.441,1
0.001874,67.435,1
0.001876,67.43,1
0.001878,67.425,1
0.001881,67.421,1
0.001885,67.416,1
0.001889,67.412,1
0.001895,67.409,1
0.001902,67.405,1
0.001912,67.402,1
0.001925,67.399,1
0.001944,67.396,1
0.001972,67.394,1
0.002012,67.391,1
0.002073,67.389,1
0,100,1
0.001168,68.892,1
0.001175,68.726,1
0.001179,68.614,1
0.001182,68.535,1
0.001184,68.479,1
0.001186,68.437,1
0.001187,68.406,1
0.001188,68.382,1
0.001189,68.362,1
0.00119,68.347,1
0.001191,68.334,1
0.001191,68.323,1
0.001192,68.314,1
0.001192,68.306,1
0.001193,68.299,1
0.001193,68.293,1
0.001194,68.288,1
0.001194,68.283,1
0.001195,68.279,1
0.001195,68.275,1
0.001196,68.272,1
0.001197,68.268,1
0.001198,68.265,1
0.001199,68.262,1
0.0012,68.26,1
0.001202,68.257,1
0.001204,68.255,1
0.001207,68.253,1
0.001211,68.251,1
0.001217,68.249,1
0.001224,68.247,1
0.001235,68.246,1
0.00125,68.244,1
0.001274,68.242,1
0.001309,68.241,1
0,100,1
0.00073,69.901,1
0.000736,69.653,1
0.00074,69.496,1
0.000742,69.393,1
0.000744,69.324,1
0.000745,69.276,1
0.000746,69.242,1
0.000747,69.217,1
0.000747,69.197,1
0.000747,69.183,1
0.000748,69.171,1
0.000748,69.161,1
0.000748,69.153,1
0.000749,69.147,1
0.000749,69.141,1
0.000749,69.137,1
0.000749,69.132,1
0.000749,69.129,1
0.00075,69.126,1
0.00075,69.123,1
0.00075,69.12,1
0.00075,69.118,1
0.00075,69.115,1
0.000751,69.113,1
0.000751,69.112,1
0.000752,69.11,1
0.000752,69.108,1
0.000753,69.107,1
0.000754,69.105,1
0.000755,69.104,1
0.000756,69.103,1
0.000759,69.102,1
0.000761,69.101,1
0.000766,69.1,1
0.000771,69.099,1
0.00078,69.098,1
0.000793,69.097,1
0.000814,69.096,1
0,100,1
0.000451,70.687,1
0.000455,70.439,1
0.000457,70.288,1
0.000459,70.193,1
0.00046,70.131,1
0.00046,70.09,1
0.000461,70.061,1
0.000461,70.04,1
0.000462,70.025,1
0.000462,70.014,1
0.000462,70.005,1
0.000462,69.998,1
0.000462,69.992,1
0.000462,69.987,1
0.000462,69.983,1
0.000462,69.98,1
0.000462,69.977,1
0.000463,69.975,1
0.000463,69.973,1
0.000463,69.971,1
0.000463,69.969,1
0.000463,69.967,1
0.000463,69.966,1
0.000463,69.965,1
0.000463,69.963,1
0.000463,69.962,1
0.000463,69.961,1
0.000464,69.96,1
0.000464,69.959,1
0.000464,69.959,1
0.000465,69.958,1
0.000465,69.957,1
0.000466,69.956,1
0.000467,69.956,1
0.000469,69.955,1
0.000471,69.954,1
0.000474,69.954,1
0.000479,69.953,1
0.000486,69.953,1
0.000498,69.952,1
0,100,1
0.000274,71.5,1
0.000277,71.245,1
0.000278,71.097,1
0.000279,71.008,1
0.000279,70.952,1
0.00028,70.915,1
0.00028,70.891,1
0.00028,70.874,1
0.00028,70.862,1
0.00028,70.853,1
0.000281,70.846,1
0.000281,70.841,1
0.000281,70.837,1
0.000281,70.833,1
0.000281,70.83,1
0.000281,70.828,1
0.000281,70.826,1
0.000281,70.825,1
0.000281,70.823,1
0.000281,70.822,1
0.000281,70.821,1
0.000281,70.82,1
0.000281,70.819,1
0.000281,70.818,1
0.000281,70.817,1
0.000281,70.816,1
0.000281,70.816,1
0.000281,70.815,1
0.000281,70.815,1
0.000281,70.814,1
0.000281,70.814,1
0.000282,70.813,1
0.000282,70.813,1
0.000282,70.812,1
0.000283,70.812,1
0.000283,70.812,1
0.000284,70.811,1
0.000285,70.811,1
0.000287,70.811,1
0.000289,70.81,1
0.000293,70.81,1
0.0003,70.81,1
0,100,1
0.000164,72.337,1
0.000165,72.07,1
0.000166,71.921,1
0.000167,71.834,1
0.000167,71.782,1
0.000167,71.75,1
0.000167,71.729,1
0.000167,71.714,1
0.000168,71.705,1
0.000168,71.698,1
0.000168,71.693,1
0.000168,71.689,1
0.000168,71.686,1
0.000168,71.683,1
0.000168,71.681,1
0.000168,71.68,1
0.000168,71.678,1
0.000168,71.677,1
0.000168,71.676,1
0.000168,71.675,1
0.000168,71.675,1
0.000168,71.674,1
0.000168,71.673,1
0.000168,71.673,1
0.000168,71.672,1
0.000168,71.672,1
0.000168,71.672,1
0.000168,71.671,1
0.000168,71.671,1
0.000168,71.671,1
0.000168,71.67,1
0.000168,71.67,1
0.000168,71.67,1
0.000168,71.669,1
0.000168,71.669,1
0.000168,71.669,1
0.000169,71.669,1
0.000169,71.669,1
0.000169,71.668,1
0.00017,71.668,1
0.000171,71.668,1
0.000172,71.668,1
0.000174,71.668,1
0.000178,71.668,1
0,100,1
9.6e-05,73.198,1
9.7e-05,72.909,1
9.8e-05,72.755,1
9.8e-05,72.67,1
9.8e-05,72.621,1
9.8e-05,72.591,1
9.8e-05,72.572,1
9.8e-05,72.56,1
9.9e-05,72.552,1
9.9e-05,72.547,1
9.9e-05,72.543,1
9.9e-05,72.54,1
9.9e-05,72.538,1
9.9e-05,72.536,1
9.9e-05,72.535,1
9.9e-05,72.534,1
9.9e-05,72.533,1
9.9e-05,72.532,1
9.9e-05,72.531,1
9.9e-05,72.531,1
9.9e-05,72.53,1
9.9e-05,72.53,1
9.9e-05,72.53,1
9.9e-05,72.529,1
9.9e-05,72.529,1
9.9e-05,72.529,1
9.9e-05,72.528,1
9.9e-05,72.528,1
9.9e-05,72.528,1
9.9e-05,72.528,1
9.9e-05,72.528,1
9.9e-05,72.527,1
9.9e-05,72.527,1
9.9e-05,72.527,1
9.9e-05,72.527,1
9.9e-05,72.527,1
9.9e-05,72.527,1
9.9e-05,72.527,1
9.9e-05,72.526,1
9.9e-05,72.526,1
9.9e-05,72.526,1
0.0001,72.526,1
0.0001,72.526,1
0.000101,72.526,1
0.000102,72.526,1
0.000104,72.526,1
0,100,1
5.6e-05,74.084,1
5.6e-05,73.763,1
5.7e-05,73.599,1
5.7e-05,73.513,1
5.7e-05,73.465,1
5.7e-05,73.437,1
5.7e-05,73.421,1
5.7e-05,73.41,1
5.7e-05,73.404,1
5.7e-05,73.399,1
5.7e-05,73.396,1
5.7e-05,73.394,1
5.7e-05,73.392,1
5.7e-05,73.391,1
5.7e-05,73.39,1
5.7e-05,73.389,1
5.7e-05,73.389,1
5.7e-05,73.388,1
5.7e-05,73.388,1
5.7e-05,73.387,1
5.7e-05,73.387,1
5.7e-05,73.387,1
5.7e-05,73.386,1
5.7e-05,73.386,1
5.7e-05,73.386,1
5.7e-05,73.386,1
5.7e-05,73.386,1
5.7e-05,73.386,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.385,1
5.7e-05,73.384,1
5.7e-05,73.384,1
5.7e-05,73.384,1
5.8e-05,73.384,1
5.8e-05,73.384,1
5.8e-05,73.384,1
5.9e-05,73.384,1
6e-05,73.384,1
0,100,1
3.2e-05,75.001,1
3.2e-05,74.631,1
3.2e-05,74.452,1
3.2e-05,74.361,1
3.2e-05,74.313,1
3.2e-05,74.287,1
3.2e-05,74.272,1
3.2e-05,74.263,1
3.3e-05,74.257,1
3.3e-05,74.253,1
3.3e-05,74.251,1
3.3e-05,74.249,1
3.3e-05,74.248,1
3.3e-05,74.247,1
3.3e-05,74.246,1
3.3e-05,74.246,1
3.3e-05,74.245,1
3.3e-05,74.245,1
3.3e-05,74.245,1
3.3e-05,74.245,1
3.3e-05,74.244,1
3.3e-05,74.244,1
3.3e-05,74.244,1
3.3e-05,74.244,1
3.3e-05,74.244,1
3.3e-05,74.244,1
3.3e-05,74.244,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.3e-05,74.243,1
3.4e-05,74.243,1
0,100,1
1.8e-05,75.957,1
1.8e-05,75.516,1
1.8e-05,75.312,1
1.8e-05,75.214,1
1.8e-05,75.165,1
1.8e-05,75.139,1
1.8e-05,75.125,1
1.8e-05,75.117,1
1.8e-05,75.112,1
1.8e-05,75.109,1
1.8e-05,75.107,1
1.8e-05,75.106,1
1.8e-05,75.105,1
1.8e-05,75.104,1
1.8e-05,75.103,1
1.8e-05,75.103,1
1.8e-05,75.103,1
1.8e-05,75.103,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.102,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
1.8e-05,75.101,1
3.1e-05,75.101,1
1.9e-05,75.101,1
1.9e-05,75.101,1
1.9e-05,75.101,1
0,100,1
1e-05,76.421,1
1e-05,76.182,1
1e-05,76.072,1
1e-05,76.02,1
1e-05,75.994,1
1e-05,75.98,1
1e-05,75.972,1
1e-05,75.968,1
1e-05,75.965,1
1e-05,75.964,1
1e-05,75.963,1
1e-05,75.962,1
1e-05,75.962,1
1e-05,75.961,1
1e-05,75.961,1
1e-05,75.961,1
1e-05,75.961,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1e-05,75.96,1
1.7e-05,75.96,1
1e-05,75.96,1
1.7e-05,75.96,1
1e-05,75.96,1
1.7e-05,75.96,1
1e-05,75.96,1
1.8e-05,75.96,1
0,100,1
5e-06,77.356,1
5e-06,77.062,1
5e-06,76.935,1
5e-06,76.877,1
6e-06,76.85,1
6e-06,76.836,1
6e-06,76.829,1
6e-06,76.825,1
6e-06,76.823,1
6e-06,76.821,1
6e-06,76.82,1
6e-06,76.82,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.819,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
6e-06,76.818,1
9e-06,76.818,1
6e-06,76.818,1
9e-06,76.818,1
6e-06,76.818,1
9e-06,76.818,1
6e-06,76.818,1
9e-06,76.818,1
0,100,1
3e-06,78.332,1
3e-06,77.957,1
3e-06,77.803,1
3e-06,77.737,1
3e-06,77.707,1
3e-06,77.693,1
3e-06,77.686,1
3e-06,77.682,1
3e-06,77.68,1
3e-06,77.679,1
3e-06,77.678,1
3e-06,77.678,1
3e-06,77.678,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
3e-06,77.677,1
5e-06,77.677,1
3e-06,77.677,1
5e-06,77.677,1
3e-06,77.677,1
5e-06,77.677,1
3e-06,77.677,1
5e-06,77.677,1
0,100,1
2e-06,79.373,1
2e-06,78.872,1
2e-06,78.678,1
2e-06,78.6,1
2e-06,78.566,1
2e-06,78.551,1
2e-06,78.544,1
2e-06,78.54,1
2e-06,78.538,1
2e-06,78.537,1
2e-06,78.537,1
2e-06,78.536,1
2e-06,78.536,1
2e-06,78.536,1
2e-06,78.536,1
2e-06,78.536,1
2e-06,78.536,1
2e-06,78.536,1
2e-06,78.536,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
2e-06,78.535,1
3e-06,78.535,1
2e-06,78.535,1
3e-06,78.535,1
2e-06,78.535,1
3e-06,78.535,1
2e-06,78.535,1
3e-06,78.535,1
0,100,1
1e-06,79.82,1
1e-06,79.564,1
1e-06,79.466,1
1e-06,79.426,1
1e-06,79.409,1
1e-06,79.402,1
1e-06,79.398,1
1e-06,79.396,1
1e-06,79.395,1
1e-06,79.395,1
1e-06,79.395,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
1e-06,79.394,1
0,100,1
0,80.822,1
0,80.465,1
0,80.336,1
0,80.288,1
0,80.268,1
0,80.26,1
0,80.256,1
0,80.255,1
0,80.254,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
0,80.253,1
1e-06,80.253,1
0,80.253,1
